pb190,pe021,pl016,rl060,ph050,pb030,rl020,rb240,ph010,pd050,pl040b,pl040a,py080g,pl090,m_k,py020g,pd020,ph060,rl050,pl100,pl145,rb230,ph020,rl010,pl141,pd060,ap,pl060,rb220,hb030,pl051b,pl051a,py130g,py110g,py021g,pe041,py035g,py100g,pd030,rl040,pl111b,ph070,pl111a,pl073,pl150,pl271,pl074,pd070,pl075,py090n,ph030,pl032,pl076,pb205,py050n,py010n,pb200,py090g,sl,py050g,py030g,py010g,pe010,rb090,rb050,pl088,pl089,pl200,rl030,pd080,pl085,ph040,pl086,pl087,pl080,py120n,py140g,objectid,age,py120g
1,60,1,,,3031590002,,,,2,,,0,0,2,0,2,2,,,,3031590001,1,,,2,6,,,30315900,,,0,2274.72,0,344,0,0,2,,,,,0,,0,0,2,0,0,2,5,0,2,0,0,3,0,7,0,0,0,1,1,636.26897,0,0,,,1,0,2,0,12,0,0,1800,9318,21,0
2,,,,,3031600001,,3031600002,2,1,,3,900,0,2,0,1,2,,,1,,2,,21,1,6,40,,30316000,,24,0,0,0,600,0,13540.9,1,,,,1,12,2,0,0,1,0,0,3,1,0,1,0,17181.27,1,0,7,0,406.37,28025.7,2,2,43.49035,0,0,43,,1,0,,0,0,0,477.78,0,9319,66,588.03
2,,3,,,3031600002,,3031600001,2,1,3,,0,0,2,0,1,,,,,,2,,,1,6,,,30316000,21,,0,0,0,600,0,11312.04,1,,42,,,0,,0,0,1,0,0,3,3,0,1,0,0,1,0,7,0,0,0,2,1,43.49035,0,0,40,,1,12,2,0,0,0,0,0,9320,70,0
3,,,,,3031620001,,,2,1,,3,0,0,2,0,1,2,,,1,,2,,21,1,6,40,,30316200,,26,0,0,0,700,0,0,1,,,,2,12,2,8,0,1,0,0,3,1,0,2,0,0,3,0,7,0,0,0,2,2,155.43311,0,0,13,,1,0,2,0,0,0,0,0,9321,37,0
2,,3,,,3031630002,,3031630003,3,1,3,,0,0,2,0,1,,,,,,1,,,1,6,,,30316300,73,,0,0,0,350,0,5229.24,1,,16,,,0,,0,0,1,0,0,,3,0,1,0,0,1,0,7,0,0,0,2,1,102.59743,0,0,36,,1,12,,0,0,0,0,0,9322,71,0
2,,3,,,3031630003,,3031630002,,1,3,,0,0,2,0,1,,,,,,1,,,1,6,,,30316300,72,,0,0,0,200,0,4175.27,1,,23,,,0,,0,0,1,0,0,3,3,0,1,0,0,1,0,7,0,0,0,2,2,102.59743,0,0,20,,1,12,2,0,0,0,0,0,9323,72,0
2,,3,,,3031640001,,3031640002,4,1,3,,0,0,2,0,3,,,,,,1,,,3,6,,,30316400,92,,0,0,0,100,0,5120.88,3,,,,,0,,,0,3,0,0,2,3,0,1,0,0,1,0,7,0,0,0,2,2,114.18232,0,0,41,,3,12,2,0,0,0,0,0,9324,83,0
2,,3,,,3031640002,,3031640001,,1,3,,0,0,2,0,3,2,,,,,1,,,3,6,,,30316400,92,,0,0,0,100,0,11533.68,3,,,,,0,,,0,3,0,0,1,3,0,1,0,0,1,0,7,0,0,0,2,1,114.18232,0,0,44,,3,12,2,0,0,0,0,0,9325,87,0
4,,3,,,3031660001,,,2,1,3,,0,0,2,0,1,,,,,,1,,,1,6,,,30316600,91,,0,418.68,0,340,0,5316.72,1,,,,,0,,,0,1,0,0,3,3,0,2,0,0,3,0,7,0,0,0,2,2,297.80555,0,0,35,,3,12,2,0,0,0,0,0,9326,79,0
1,,3,,,3031670001,,,2,1,3,,0,0,2,0,1,2,,,,,2,,,2,6,,,30316700,75,,0,0,0,344,0,0,1,,10,,,0,,0,0,1,0,0,3,6,0,2,79.8,1597.57,3,0,7,84,74.14,2825.7,2,2,848.92189,0,12,4,,1,0,,0,0,0,0,0,9327,26,0
,,,0,,3031670002,,,,,,,,,2,,,,0,,,3031670001,,,,,6,,,30316700,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,7,,,,,2,848.92189,,,,,,,,,,,,,9328,2,
2,,3,,,3031690001,,3031690002,,1,3,,0,0,2,0,1,,,,,,1,,,1,6,,,30316900,83,,0,0,0,200,0,4247.14,1,,,,,0,,,0,1,0,0,2,3,0,1,0,0,1,0,7,0,0,0,2,1,122.9377,0,0,32,,3,12,2,0,0,0,0,0,9329,78,0
2,,3,,,3031690002,,3031690001,3,1,3,,0,0,2,0,1,2,,,,,1,,,3,6,,,30316900,61,,0,0,0,200,0,6142.68,1,,,,,0,,,0,1,0,0,3,3,0,1,0,0,1,0,7,0,0,0,2,2,122.9377,0,0,32,,3,12,2,0,0,0,0,0,9330,85,0
1,,1,,,3031710001,,,4,3,,,0,0,2,0,2,,,,,3031710002,1,,,3,6,,,30317100,,,4190.73,2523.96,0,0,0,0,1,,,,,0,,0,0,3,0,0,1,4,0,2,0,0,3,0,7,0,0,0,2,1,310.76265,0,0,,,3,0,2,12,0,0,0,0,9331,49,0
4,,3,,,3031710002,,,4,3,3,,0,0,2,0,2,,,,,,1,,,3,6,,,30317100,91,,0,0,0,0,0,4560.84,1,,,,,0,,,0,2,0,0,1,3,0,2,0,0,3,0,7,0,0,0,2,2,310.76265,0,0,,,3,12,2,0,0,0,0,0,9332,84,0
4,,3,,,3031720001,,,4,3,3,,0,0,2,0,1,,,,,,1,,,3,6,,,30317200,91,,0,418.68,0,340,0,7561.98,1,,,,,0,,,0,1,0,0,2,3,0,2,0,0,3,0,7,0,0,0,2,2,281.00471,0,0,48,,3,12,2,0,0,0,0,0,9333,83,0
5,,3,,,3031730001,,,3,3,2,,0,0,2,0,1,2,,,,,2,,,3,6,,,30317300,72,,0,0,0,450,0,0,1,,33,,,0,,0,0,1,0,0,3,6,0,2,0,0,3,0,7,0,0,0,2,1,805.71198,0,12,,,1,0,2,0,0,0,0,0,9334,52,0
2,,,,,3031760001,,3031760002,,1,,3,0,0,2,0,1,,,,1,,1,,21,3,6,40,,30317600,,83,0,0,0,340,0,25047.48,1,,,,2,12,2,0,0,2,0,0,3,1,0,1,0,3283.37,1,0,7,0,396.82,5173.7,2,1,174.42143,0,0,,,3,0,2,0,0,0,0,0,9335,65,0
2,,3,,,3031760002,,3031760001,3,1,3,,0,0,2,0,1,,,,,,1,,,3,6,,,30317600,93,,0,0,0,340,0,2197,1,,1,,,0,,0,0,2,0,0,3,3,0,1,0,0,1,0,7,0,0,0,2,2,174.42143,0,0,15,,3,12,2,0,0,0,0,0,9336,68,0
4,,,,,3031790001,,,3,1,,2,0,0,2,0,1,2,,,2,,1,,,2,6,30,,30317900,,61,0,0,0,450,0,0,1,,,,1,0,,0,0,1,0,0,3,1,12,2,13000,0,3,0,7,13234.86,0,0,2,2,502.89978,0,0,14,,1,0,2,0,0,0,0,0,9337,58,0
2,,,,,3031820001,,3031820002,,3,,3,0,0,2,0,1,2,,20,1,,2,,21,3,6,40,,30318200,,54,0,0,0,350,45,0,1,,,,2,12,2,0,0,1,0,0,3,1,0,1,915.51,6808.06,1,0,7,1463,199.18,11252.97,2,1,350.39492,0,0,33,,1,0,2,0,0,0,0,0,9338,56,0
2,,3,,,3031820002,,3031820001,3,1,3,,0,0,2,0,1,2,,,,,1,,,3,6,,,30318200,44,,514.64,0,0,350,0,0,1,,53,,,0,,,0,1,0,0,2,4,0,1,0,0,1,0,7,0,0,0,2,2,350.39492,0,0,15,,1,0,2,0,0,12,0,0,9339,52,0
5,,3,,,3031840001,,,2,1,3,,0,0,2,0,1,2,,,,,1,,,2,6,,,30318400,75,,5703.12,0,0,350,0,0,1,,14,,,0,,0,0,1,0,0,3,4,0,2,0,0,3,0,7,0,0,0,2,2,435.42097,0,0,20,,3,0,2,12,0,0,0,0,9340,63,0
4,,3,,,3031850001,,,3,1,3,,0,0,2,0,1,,,,,,1,,,2,6,,,30318500,24,,0,418.68,0,450,0,7691.64,1,,,,,0,,,0,2,0,0,2,3,0,2,0,0,3,0,7,0,0,0,2,2,286.89657,0,0,41,,1,12,2,0,0,0,0,0,9341,77,0
5,,,,,3031880001,,3031880002,,1,,3,0,0,2,0,1,1,,,1,,1,,21,2,6,40,,30318800,,92,0,0,0,350,347.33,0,1,,,1,49,12,2,0,0,2,0,2563.15,3,1,0,1,0,9600,2,2563.15,7,0,204.92,13564.66,2,1,341.45539,0,0,40,,1,0,2,0,0,0,0,0,9342,57,0
4,,3,,,3031880002,,3031880001,3,1,3,,0,0,2,0,1,1,,,,,1,,,2,6,,,30318800,93,,0,0,0,200,0,0,1,,1,1,,0,,0,0,2,0,0,3,4,0,1,0,0,2,0,7,0,0,0,2,2,341.45539,0,0,,,1,0,2,12,0,0,0,0,9343,53,0
2,,3,,,3031890001,,3031890002,2,1,3,,0,0,2,0,1,,,,,,2,,,2,6,,,30318900,52,,0,0,0,450,0,4234.54,1,,47,,,0,,0,0,1,0,0,3,3,0,1,0,0,1,0,7,0,0,0,2,2,81.06263,0,0,,,1,12,,0,0,0,0,0,9344,71,0
2,,3,,,3031890002,,3031890001,,1,3,,0,0,2,0,1,,,,,,2,,,1,6,,,30318900,51,,0,0,0,450,0,8306.52,1,,91,,,0,,0,0,1,0,0,3,3,0,1,0,0,1,0,7,0,0,0,2,1,81.06263,0,0,,,1,12,,0,0,0,0,0,9345,74,0
1,,3,,,3031920001,,,2,2,3,,0,0,2,0,1,,,,,,2,,,2,6,,3031920002,30319200,93,,0,0,0,354,600,0,3,,25,,,8,,,0,1,0,0,3,7,0,2,0,5990.82,3,0,7,0,124.35,8641.66,2,1,600.23019,4,0,,,1,0,2,0,0,0,0,0,9346,21,0
1,,3,,,3031920002,,,2,1,3,,0,0,2,0,2,,,,,3031920003,2,,,3,6,,,30319200,92,,0,0,0,350,0,0,1,,1,,,0,,0,0,1,0,0,3,2,0,2,4787.29,0,3,0,7,5021.31,37.98,0,2,1,600.23019,0,0,25,,1,0,2,0,0,12,0,0,9347,57,0
5,,3,,,3031920003,,,,1,3,,0,0,2,0,3,,,,,,1,,,3,6,,,30319200,92,,0,0,0,0,0,4925.88,1,,,,,0,,,0,3,0,0,1,3,0,2,0,0,3,0,7,0,0,0,2,2,600.23019,0,0,40,,1,12,2,0,0,0,0,0,9348,89,0
2,,,,,3031930002,,3031930003,2,1,,3,0,0,2,0,1,,,,1,,2,,21,1,6,40,,30319300,,83,0,0,0,350,0,0,1,,,,84,12,2,0,0,1,0,0,3,1,0,1,0,14400,1,0,7,0,414.55,21970.38,2,1,234.84469,0,0,35,,1,0,2,0,0,0,931.33,0,9349,59,1140.38
2,,,,,3031930003,,3031930002,,1,,3,0,0,2,0,1,,,,1,,2,,21,1,6,40,,30319300,,91,0,0,0,450,0,0,1,,,,43,12,2,0,0,1,0,0,3,1,0,1,0,10800,1,0,7,0,231.68,14686.62,2,2,234.84469,0,0,32,,1,0,2,0,0,0,0,0,9350,57,0
4,,3,,,3031940001,,,3,1,3,,0,0,2,0,1,2,,,,,1,,,2,6,,,30319400,,,0,418.68,0,340,0,7692.72,1,,1,,,0,,0,0,2,0,0,2,3,0,2,0,0,3,0,7,0,0,0,2,2,295.46502,0,0,,,3,12,2,0,0,0,0,0,9351,72,0
1,,3,,,3031950001,,3031950002,2,1,3,,0,0,2,0,1,,,,,,2,,,1,6,,,30319500,83,,0,0,0,200,0,0,1,,28,,,0,,0,0,1,0,0,3,6,0,1,0,0,2,0,7,0,0,0,2,2,547.19961,0,12,5,,1,0,,0,0,0,0,0,9352,32,0
5,,,,,3031950002,,3031950001,2,1,,2,0,0,2,0,1,2,,,1,,2,,,1,6,40,,30319500,,61,0,0,0,340,0,0,1,,,,1,0,,0,0,1,12,0,3,1,0,1,0,0,2,0,7,0,0,0,2,1,547.19961,0,0,33,,1,0,2,0,0,0,0,0,9353,53,0
2,,,,,3031960001,,3031960002,,,,,0,0,2,0,,,,,1,,,,,,6,,,30319600,,,0,0,0,,940.46,0,,,,,,12,,,0,,0,0,,1,0,1,0,19858.92,1,0,7,0,554.87,32304.64,,2,471.62584,0,0,,,,0,,0,0,0,0,0,9354,35,0
2,,,,,3031960002,,3031960001,2,1,,3,0,0,2,0,1,,,,1,,2,,11,3,6,40,,30319600,,71,0,0,0,340,0,0,1,,,,41,12,2,0,0,1,0,0,3,1,0,1,0,8688.17,1,0,7,0,215.44,12171.69,2,1,471.62584,0,0,20,,1,0,,0,0,0,0,0,9355,40,0
,,,,,3031960003,,,,,,,,,2,,,,,,,3031960001,,,,,6,,3031960002,30319600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,2,471.62584,,,,,,,,,,,,,9356,14,
,,,,,3031960004,,,,,,,,,2,,,,,,,3031960001,,,,,6,,3031960002,30319600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,1,471.62584,,,,,,,,,,,,,9357,12,
4,,3,,,3031980001,,,2,1,3,,0,0,2,0,1,,,,,,2,,,3,6,,,30319800,21,,0,418.68,0,700,0,7066.68,1,,,,,0,,,0,1,0,0,3,3,0,2,0,0,3,0,7,0,0,0,2,1,368.20376,0,0,30,,1,12,2,0,0,0,0,0,9358,80,0
5,,3,,,3032030001,,,3,1,3,,0,0,2,0,3,,,,,,1,,,3,6,,,30320300,83,,0,0,0,350,0,6777.96,1,,,,,0,,,0,1,0,0,2,3,0,2,0,0,3,0,7,0,0,0,2,1,417.80518,0,0,45,,1,12,2,0,0,0,0,0,9359,78,0
2,,,,,3032040003,,3032040004,1,1,,3,0,0,2,0,1,,,,1,,2,,21,3,6,40,,30320400,,93,0,0,0,340,423.19,0,1,,,,10,12,2,24,0,1,0,0,3,1,0,1,0,9000,1,0,7,0,249.68,14529.09,2,2,198.37807,0,0,24,,1,0,2,0,0,0,245.52,0,9360,51,282.86
2,,,,,3032040004,,3032040003,,1,,3,0,0,2,0,1,,,,1,,2,,21,3,6,40,,30320400,,31,0,0,0,340,795.75,0,1,,,,10,12,2,0,0,1,0,0,3,1,0,1,0,16623.49,1,0,7,0,469.49,26865.9,2,1,198.37807,0,0,35,,1,0,2,0,0,0,381.52,0,9361,53,421.48
2,,3,,,3032070001,,3032070002,,1,3,,0,0,2,0,1,,,,,,1,,,3,6,,,30320700,83,,0,0,0,340,0,8613.89,1,,41,,,0,,0,0,1,0,0,3,3,0,1,0,0,1,0,7,0,0,0,2,1,248.44185,0,0,40,,1,12,2,0,0,0,0,0,9362,64,0
2,,,,,3032070002,,3032070001,2,1,,3,0,0,2,0,1,,,,1,,2,,21,3,6,40,,30320700,,75,0,0,0,340,0,0,1,,,,85,12,2,,0,1,0,0,3,1,0,1,0,10747.94,1,0,7,0,288.15,16167.22,2,2,248.44185,0,0,35,,1,0,,0,0,0,0,0,9363,63,0
1,,,,,3032110001,,3032110003,3,1,,3,0,0,2,0,1,,,,1,,2,,21,3,6,40,,30321100,,83,0,0,0,350,748.29,0,1,,,,80,12,2,0,0,1,0,0,3,1,0,1,0,14734.37,2,0,7,0,441.49,23977.6,2,1,466.61076,0,0,32,,1,0,2,0,0,0,0,0,9364,50,0
1,20,1,,,3032110002,,,,1,,,0,0,2,0,1,,,,,3032110003,2,,,1,6,,3032110001,30321100,,,0,0,0,100,0,0,1,,,,,0,,,0,1,0,0,3,5,0,2,0,0,3,0,7,0,0,0,1,2,466.61076,0,0,,,1,0,2,0,12,0,0,0,9365,16,0
5,,,,,3032110003,,3032110001,,1,,3,0,0,2,0,1,2,,,1,,2,,21,3,6,40,,30321100,,92,0,0,0,450,388.71,0,1,,,,1,12,2,0,0,1,0,0,3,1,0,1,0,8666.29,2,0,7,0,229.34,12374.8,2,2,466.61076,0,0,16,,1,0,2,0,0,0,0,0,9366,51,0
2,,,,,3032130001,,3032130002,2,1,,3,0,0,2,0,1,,,,1,,2,,21,1,6,40,,30321300,,13,3477.25,0,0,600,1054.48,0,1,,,,25,12,1,0,0,1,0,0,3,1,0,1,0,21289.77,1,0,7,0,509.67,35149.47,2,1,345.67532,0,0,20,,1,0,,0,0,0,0,0,9367,38,0
2,,,,,3032130002,,3032130001,,1,,3,0,0,2,0,1,,,,1,,2,,21,1,6,40,,30321300,,33,0,0,0,600,795.33,0,1,,,,2,12,2,0,0,1,0,0,3,1,0,1,0,17374.19,1,0,7,0,367.85,27652.69,2,2,345.67532,0,0,15,,1,0,2,0,0,0,343.09,0,9368,38,434.29
,,,10,,3032130003,25,,,,,,,,2,,,,0,,,3032130002,,,,,6,,3032130001,30321300,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,7,,,,,2,345.67532,,,,10,,,,,,,,,9369,7,
,,,5,,3032130004,30,,,,,,,,2,,,,0,,,3032130002,,,,,6,,3032130001,30321300,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,7,,,,,2,345.67532,,,,0,,,,,,,,,9370,10,
4,,3,,,3032170002,,,4,1,1,,0,0,2,0,1,2,,,,,1,,,3,6,,,30321700,11,,0,418.68,0,340,0,4266.6,1,,47,,,0,,0,0,1,0,0,2,3,0,2,0,0,3,0,7,0,0,0,2,2,191.52302,0,0,40,,1,12,2,0,0,0,0,0,9371,71,0
3,,,,,3032180001,,,3,1,,2,0,0,2,0,1,2,,,1,,2,,,1,6,40,,30321800,,21,7520.76,0,0,700,0,1936.88,1,,,,71,0,,0,0,1,12,0,3,1,0,2,10795.69,0,3,0,7,11341.25,0,0,2,1,588.97328,0,0,38,,1,0,2,0,0,0,0,0,9372,60,0
1,,3,,,3032190001,,,3,2,3,,0,0,2,0,3,,,,,,1,,,3,6,,,30321900,61,,0,0,0,100,0,5818.44,1,,,,,0,,,0,1,0,0,2,3,0,2,0,0,3,0,7,0,0,0,2,2,295.66099,0,0,20,,3,12,2,0,0,0,0,0,9373,80,0
2,,3,,,3032200001,,3032200002,,1,3,,0,0,2,0,2,,,,,,1,,,3,6,,,30322000,71,,0,0,0,350,0,4570.8,1,,,,,0,,,0,2,0,0,2,3,0,1,0,0,1,0,7,0,0,0,2,1,129.80099,0,0,,,3,12,2,0,0,0,0,0,9374,76,0
2,,3,,,3032200002,,3032200001,4,2,3,,0,0,2,0,2,,,,,,1,,,2,6,,,30322000,92,,0,0,0,340,0,3992.25,1,,1,,,0,,0,0,2,0,0,2,3,0,1,0,0,1,0,7,0,0,0,2,2,129.80099,0,0,16,,3,12,2,0,0,0,0,0,9375,67,0
3,,3,,,3032210001,,,2,1,3,,0,0,2,0,1,,,,,,2,,,3,6,,,30322100,52,,0,0,0,340,0,0,1,,47,,,0,,0,0,1,0,0,3,6,0,2,2768.52,0,3,0,7,3003.38,0,0,2,2,711.30369,0,12,,,1,0,,0,0,0,0,0,9376,37,0
2,,,,,3032240001,,3032240004,,,,,0,0,2,0,,,,,1,,,,,,6,,,30322400,,,0,0,0,,0,0,,,,,,0,,,0,,12,0,,1,0,1,0,0,1,0,7,0,0,0,,1,363.60521,0,0,,,,0,,0,0,0,801.76,0,9377,34,1014.88
,,,0,,3032240002,,,,,,,,,2,,,,0,,,3032240004,,40,,,6,,3032240001,30322400,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,7,,,,,1,363.60521,,,,0,,,,,,,,,9378,3,
,,,0,,3032240003,,,,,,,,,2,,,,0,,,3032240004,,40,,,6,,3032240001,30322400,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,7,,,,,2,363.60521,,,,0,,,,,,,,,9379,6,
2,,,,,3032240004,,3032240001,1,1,,3,0,0,2,0,1,2,,,1,,2,,21,1,6,40,,30322400,,21,0,0,0,700,0,0,1,,,,55,12,2,0,0,1,0,0,3,1,0,1,0,16525.84,1,0,7,0,282.69,21549.51,2,2,363.60521,0,0,12,,1,0,2,0,0,0,0,0,9380,36,0
,,,0,,3032240005,,,,,,,,,2,,,,0,,,3032240004,,40,,,6,,3032240001,30322400,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,7,,,,,1,363.60521,,,,0,,,,,,,,,9381,2,
4,,3,,,3032260001,,,3,1,3,,0,0,2,0,1,,,,,,2,,,3,6,,,30322600,83,,0,418.68,0,340,0,5733.6,3,,,,,0,,,0,1,0,0,3,3,0,2,60,0,3,0,7,60,0,0,2,1,93.59965,0,0,33,,3,12,2,0,0,0,0,0,9382,81,0
4,,3,,,3032290001,,,,3,3,,0,0,2,0,3,,,,,,1,,,3,6,,,30322900,92,,0,418.68,0,200,0,5101.56,1,,,,,0,,,0,3,0,0,2,3,0,2,6000,0,3,0,7,6000,0,0,2,2,197.74138,0,0,36,,3,12,2,0,0,0,0,0,9383,88,0
1,,,,,3032290002,,,2,3,,3,0,0,2,0,1,2,,,1,3032290001,2,,21,3,6,40,,30322900,,53,0,0,0,600,126,0,1,,,,86,12,2,0,0,1,0,0,3,1,0,2,0,21864.95,3,0,7,0,639.68,36140.39,2,1,197.74138,0,0,24,,1,0,2,0,0,0,0,0,9384,45,0
2,,,,,3032300001,,3032300002,3,1,,3,0,0,2,0,1,2,,,1,,1,,21,1,6,40,,30323000,,32,0,0,0,600,0,0,1,,,,86,12,2,0,0,1,0,0,3,1,0,1,0,12041.54,1,0,7,0,269.82,18608.1,2,2,311.40827,0,0,26,,1,0,2,0,0,0,0,0,9385,62,0
2,,,,,3032300002,,3032300001,,1,,3,0,0,2,0,1,2,,,1,,1,,21,1,6,40,,30323000,,83,0,0,0,450,0,2862.97,1,,,,38,12,2,0,0,1,0,0,3,1,0,1,0,14400,1,0,7,0,340.21,21992.26,2,1,311.40827,0,0,49,,1,0,2,0,0,0,2851.33,0,9386,64,3609.31
1,,,,,3032300003,,,,,,,0,0,2,0,,,,,1,3032300001,,,,,6,,3032300002,30323000,,,0,0,0,,0,0,,,,,,12,,,0,,0,0,,1,0,2,0,12622.23,3,0,7,0,348.57,19693.4,,1,311.40827,0,0,,,,0,,0,0,0,0,0,9387,37,0
1,,3,,,3032320001,,,2,1,3,,0,0,2,0,1,,,,,3032320002,2,,,1,6,,,30323200,92,,0,0,0,350,0,0,1,,1,,,0,,12,0,1,0,0,3,2,0,2,1220,0,3,0,7,1220,14,0,2,2,185.54157,0,0,11,,3,0,,0,0,12,0,0,9388,51,0
5,,3,,,3032320002,,,3,1,3,,0,0,2,0,1,,,,,,1,,,1,6,,,30323200,92,,0,0,0,100,0,5042.88,1,,1,,,0,,,0,1,0,0,3,3,0,2,0,0,3,0,7,0,0,0,2,2,185.54157,0,0,28,,3,12,2,0,0,0,0,0,9389,73,0
2,,,,,3032330001,,3032330002,,,,,0,0,2,0,,,,,,,,,,,6,,,30323300,,,0,0,0,,0,0,,,,,,0,,,0,,0,0,,2,0,1,0,15905.64,1,0,7,0,415.24,24967.88,,1,372.33454,0,0,,,,0,,0,0,12,0,0,9390,30,0
2,,3,,,3032330002,,3032330001,2,2,3,,0,0,2,0,2,2,,,,,2,,,2,6,,,30323300,26,,0,19.91,0,600,15,0,1,,84,,,0,,0,0,2,0,0,3,6,0,1,0,0,1,0,7,0,0,0,2,2,372.33454,0,12,7,,1,0,2,0,0,0,0,0,9391,29,0
,,,0,,3032330003,,,,,,,,,2,,,,0,,,3032330002,,,,,6,,3032330001,30323300,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,7,,,,,2,372.33454,,,,,,,,,,,,,9392,4,
,,,0,,3032330004,,,,,,,,,2,,,,0,,,3032330002,,40,,,6,,3032330001,30323300,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,7,,,,,1,372.33454,,,,0,,,,,,,,,9393,5,
,,,0,,3032330005,,,,,,,,,2,,,,0,,,3032330002,,,,,6,,3032330001,30323300,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,7,,,,,1,372.33454,,,,,,,,,,,,,9394,1,
2,,,,,3032340001,,3032340003,,1,,3,0,0,2,0,1,2,,,1,,1,,21,1,6,40,,30323400,,93,0,0,0,340,0,0,1,,,,19,12,2,,0,1,0,0,3,1,0,1,0,10080,1,0,7,0,247.67,14364.47,2,1,181.70849,0,0,,,1,0,2,0,0,0,146.91,0,9395,57,169.2
4,,3,,,3032340002,,,,1,3,,0,0,2,0,1,2,,,,,1,,,3,6,,,30323400,92,,0,418.68,0,100,0,4367.66,1,,,,,0,,,0,3,0,0,2,3,0,2,0,0,3,0,7,0,0,0,2,2,181.70849,0,0,30,,1,12,2,0,0,0,0,0,9396,76,0
2,,,,,3032340003,,3032340001,3,1,,3,0,0,2,0,1,2,,,1,3032340002,1,,21,1,6,40,,30323400,,75,0,0,0,340,0,0,1,,,,32,7,2,24,0,1,0,0,3,1,0,1,0,5800,1,0,7,0,118.27,7439.32,2,2,181.70849,0,0,,,1,0,2,0,0,5,0,0,9397,59,0
1,,,,,3032360001,,3032360003,2,1,,3,0,0,2,0,1,2,,,1,,2,,21,3,6,40,,30323600,,92,0,0,0,340,445.85,0,1,,,,,12,2,0,0,1,0,0,3,1,0,1,0,10200,2,0,7,0,263.05,14972.02,2,1,649.0122,0,0,15,,1,0,2,0,0,0,0,0,9398,35,0
,,,,,3032360002,,,,,,,,,2,,,,,,,3032360003,,,,,6,,3032360001,30323600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,2,649.0122,,,,,,,,,,,,,9399,15,
1,,,,,3032360003,,3032360001,,1,,3,0,0,2,0,1,,,,1,,2,,21,3,6,40,,30323600,,34,0,0,0,340,0,0,1,,,,86,0,2,0,0,1,0,0,3,1,0,1,0,0,2,0,7,0,0,0,2,2,649.0122,0,12,8,,1,0,2,0,0,0,0,0,9400,42,0
,,,0,,3032360004,25,,,,,,,,2,,,,0,,,3032360003,,,,,6,,3032360001,30323600,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,7,,,,,2,649.0122,,,,0,,,,,,,,,9401,7,
4,,1,,,3032370003,,,4,2,,,0,0,2,0,2,,,,,,1,,,3,6,,,30323700,,,0,418.68,0,100,0,4204.82,1,,,,,0,,,0,2,0,0,1,3,0,2,2811.7,0,3,0,7,2811.7,0,0,2,2,129.93045,0,0,,,3,12,2,0,0,0,0,0,9402,81,0
4,,3,,,3032380001,,3032380002,3,1,3,,0,0,2,0,1,,,,,,2,,,3,6,,,30323800,51,,0,418.68,0,340,0,4208.01,1,,49,,,0,,0,0,1,0,0,2,3,0,1,0,0,2,0,7,0,0,0,2,2,90.25193,0,0,27,,1,12,2,0,0,0,0,0,9403,67,0
5,,3,,,3032380002,,3032380001,,1,3,,0,0,2,0,1,,,,,,2,,,3,6,,,30323800,93,,0,0,0,340,0,4487.9,1,,42,,,0,,0,0,1,0,0,3,3,0,1,0,0,2,0,7,0,0,0,2,1,90.25193,0,0,25,,1,12,,0,0,0,0,0,9404,69,0
1,,3,,,3032400001,,,4,3,3,,0,0,2,0,1,,,,,,1,,,3,5,,,30324000,72,,0,0,0,200,0,5261.4,1,,10,,,0,,0,0,2,0,0,1,3,0,2,0,0,3,0,7,0,0,0,2,1,368.53853,0,0,32,,3,12,2,0,0,0,0,0,9405,70,0
5,,3,,,3032400002,,,2,3,3,,0,0,2,0,1,,,,,,2,,,3,5,,,30324000,71,,0,0,0,350,0,2615.68,1,,41,,,0,,,0,2,0,0,3,3,0,2,0,0,3,0,7,0,0,0,2,1,368.53853,0,0,27,,3,12,,0,0,0,0,0,9406,67,0
3,,3,,,3032410001,,,3,1,3,,0,0,2,0,1,,,,,,1,,,2,5,,,30324100,24,,0,0,0,600,0,0,1,,71,,,12,,,0,1,0,1953.03,3,2,0,2,2958.03,12224.29,3,2993.08,7,2958.03,305.97,18740.51,2,2,837.62656,0,0,33,,1,0,2,0,0,0,611.78,0,9407,57,733.23
1,,1,,,3032420001,,,,1,,,0,0,2,0,1,,,,,3032420003,1,,,3,5,,3032420005,30324200,,,9727.2,0,0,0,0,0,1,,,,,0,,0,0,3,0,0,1,4,0,2,0,0,3,0,7,0,0,0,2,1,962.23106,0,0,,,1,0,2,12,0,0,0,0,9408,20,0
